date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2010-01-20,3.9466916094600997,3.9971434989435446,3.8939468499125662,3.981090784072876,3.981090784072876,71972800,0.0,0.0
2010-01-21,3.9787992198888094,4.049890032922729,3.873309217170344,3.910001277923584,3.910001277923584,60863200,0.0,0.0
2010-01-22,3.864133808879174,3.9352245738621696,3.7517643940984486,3.7746965885162354,3.7746965885162354,106791600,0.0,0.0
2010-01-25,3.8366160797595037,3.91229348850143,3.809097260619027,3.838909387588501,3.838909387588501,64367600,0.0,0.0
2010-01-26,3.82056287056935,3.845788816037437,3.7150733484367846,3.7173662185668945,3.7173662185668945,71463600,0.0,0.0
2010-01-27,3.7150749023624736,3.8320305736800595,3.673796224295622,3.8182711601257324,3.8182711601257324,81250400,0.0,0.0
2010-01-28,3.848083684635448,3.861843098016371,3.637103898675951,3.6898488998413086,3.6898488998413086,68776400,0.0,0.0
2010-01-29,3.731126747222321,3.772405415584562,3.474281942637136,3.529320240020752,3.529320240020752,77470000,0.0,0.0
2010-02-01,3.5430793338492816,3.8068038200366208,3.5132669892175725,3.799923896789551,3.799923896789551,94983200,0.0,0.0
2010-02-02,3.786164619732801,3.8870679771899503,3.774698080587816,3.838909387588501,3.838909387588501,84981200,0.0,0.0
2010-02-03,3.8045108901568496,3.8870682277064805,3.7861648637462393,3.8710150718688965,3.8710150718688965,56229600,0.0,0.0
2010-02-04,3.8366161777948578,3.8366161777948578,3.6049975486945085,3.6462759971618652,3.6462759971618652,78348000,0.0,0.0
2010-02-05,3.6416890781919573,3.728832797115029,3.5774779974545847,3.7196595668792725,3.7196595668792725,60485600,0.0,0.0
2010-02-08,3.708194336259926,3.80221778121154,3.6393966242678992,3.7127809524536133,3.7127809524536133,44516000,0.0,0.0
2010-02-09,3.772405399861789,3.79075142601257,3.646276087346876,3.6829681396484375,3.6829681396484375,93014400,0.0,0.0
2010-02-10,3.70590095882134,3.788458299147786,3.6806750076318617,3.7540595531463623,3.7540595531463623,53582800,0.0,0.0
2010-02-11,3.813685243181448,3.9673334411874226,3.7861664110214246,3.9260551929473877,3.9260551929473877,69598000,0.0,0.0
2010-02-12,3.898533191218457,4.05906120346538,3.8549612271965246,3.978797197341919,3.978797197341919,78021200,0.0,0.0
2010-02-16,4.031542390139118,4.068234436217452,3.9833842436876914,4.052181720733643,4.052181720733643,45702400,0.0,0.0
2010-02-17,4.102633551376895,4.104926859142787,3.974211378313115,4.091167449951172,4.091167449951172,87656000,0.0,0.0
2010-02-18,3.866428397401985,3.887067729142144,3.717366459855565,3.8228564262390137,3.8228564262390137,151550800,0.0,0.0
2010-02-19,3.8068045767674574,3.8480832496479476,3.7838719321223167,3.802217960357666,3.802217960357666,51054800,0.0,0.0
2010-02-22,3.818270084022154,3.875601467978654,3.7838713411290033,3.8090972900390625,3.8090972900390625,45808400,0.0,0.0
2010-02-23,3.82056287056935,3.8366155859022464,3.6783813027033974,3.7173662185668945,3.7173662185668945,48976400,0.0,0.0
2010-02-24,3.749471887301085,3.832028767110344,3.7380053502416986,3.7953367233276367,3.7953367233276367,44586800,0.0,0.0
2010-02-25,3.708194112001556,3.770112114660369,3.6141706727361447,3.760938882827759,3.760938882827759,57697200,0.0,0.0
2010-02-26,3.7425924028645348,3.7701116576225306,3.692140946112543,3.715073585510254,3.715073585510254,39339600,0.0,0.0
2010-03-01,3.7173668581786097,3.8824815297922393,3.687554729917128,3.864135503768921,3.864135503768921,55586800,0.0,0.0
2010-03-02,3.898533966435648,3.9466921172437095,3.8343226612878354,3.861841917037964,3.861841917037964,53864800,0.0,0.0
2010-03-03,3.8847757130888336,3.9054150516912616,3.7815790200766934,3.8136844635009766,3.8136844635009766,39930000,0.0,0.0
2010-03-04,3.8297370255327716,3.8595491558639807,3.77240563555416,3.820563793182373,3.820563793182373,55739600,0.0,0.0
2010-03-05,3.7930451115176433,3.965039287827974,3.7930451115176433,3.9375200271606445,3.9375200271606445,63283200,0.0,0.0
2010-03-08,3.9398134048653164,3.9512795085268415,3.864135983449325,3.8801887035369873,3.8801887035369873,43931200,0.0,0.0
2010-03-09,3.9191734351614507,4.063648330012554,3.916880127318894,4.024662971496582,4.024662971496582,83083200,0.0,0.0
2010-03-10,4.013197030738565,4.0774083406957375,4.0109037228039774,4.033836364746094,4.033836364746094,41852000,0.0,0.0
2010-03-11,4.001733119448438,4.015492537185587,3.926055665788113,3.942108392715454,3.942108392715454,54066000,0.0,0.0
2010-03-12,3.9856789508121437,3.9971454938737834,3.9352274735526107,3.955866813659668,3.955866813659668,52035200,0.0,0.0
2010-03-15,3.9512793984888814,3.99026476221772,3.8985346232686307,3.9352266788482666,3.9352266788482666,35890400,0.0,0.0
2010-03-16,3.9329338195606853,4.095755217506284,3.93064051114975,4.072822570800781,4.072822570800781,66498800,0.0,0.0
2010-03-17,4.095755459495971,4.205831645301393,4.095755459495971,4.150793552398682,4.150793552398682,65116800,0.0,0.0
2010-03-18,4.157671674847689,4.157671674847689,3.9673315020590385,4.004023551940918,4.004023551940918,74096400,0.0,0.0
2010-03-19,4.0636496940157185,4.075116237077358,3.905415336400135,3.955866813659668,3.955866813659668,58461200,0.0,0.0
2010-03-22,3.905414448424044,4.03612994777863,3.905414448424044,4.020077228546143,4.020077228546143,43533600,0.0,0.0
2010-03-23,4.049888710818785,4.1232728083687045,4.022369892939427,4.102633476257324,4.102633476257324,49361200,0.0,0.0
2010-03-24,4.068233538688124,4.079700073935175,3.958157424738,3.9650373458862305,3.9650373458862305,43625200,0.0,0.0
2010-03-25,4.022370325727891,4.0475958385974975,3.9673318092398375,3.9765050411224365,3.9765050411224365,49518400,0.0,0.0
2010-03-26,4.010903785874643,4.052182454538797,3.944399604340881,3.9765050411224365,3.9765050411224365,34467600,0.0,0.0
2010-03-29,4.001731518870078,4.036130268156434,3.946692995127313,4.026957035064697,4.026957035064697,39445600,0.0,0.0
2010-03-30,4.072822328157797,4.093461665222753,3.974212259381641,4.0430097579956055,4.0430097579956055,32410400,0.0,0.0
2010-03-31,4.026955986912749,4.045302010917219,3.9696246072233157,3.9902639389038086,3.9902639389038086,38984000,0.0,0.0
2010-04-01,4.008611478633117,4.054476774688606,3.9077085271572503,3.948986768722534,3.948986768722534,33966400,0.0,0.0
2010-04-05,3.9742124512721024,4.015491127395108,3.969625834502024,4.00861120223999,4.00861120223999,41363600,0.0,0.0
2010-04-06,3.9581598810396286,3.9673326775260054,3.841203773362225,3.910001277923584,3.910001277923584,80926000,0.0,0.0
2010-04-07,3.8847752117772187,4.0017313029637345,3.852669335092184,3.9352266788482666,3.9352266788482666,81746800,0.0,0.0
2010-04-08,3.9100004326669144,3.939812998961513,3.8503761748852607,3.8710150718688965,3.8710150718688965,103760000,0.0,0.0
2010-04-09,3.8618424417407473,3.910000599091986,3.841203106474848,3.8962411880493164,3.8962411880493164,81757200,0.0,0.0
2010-04-12,3.9008267657782074,3.983384084864627,3.893946843386448,3.9673309326171875,3.9673309326171875,54646000,0.0,0.0
2010-04-13,3.983385376117209,4.0636489763542505,3.967332218665985,4.04988956451416,4.04988956451416,64869600,0.0,0.0
2010-04-14,4.137032854312521,4.157671750015947,4.036129496611211,4.100340366363525,4.100340366363525,90072000,0.0,0.0
2010-04-15,4.11409998578149,4.155378649712324,4.072821321850656,4.130152702331543,4.130152702331543,95759600,0.0,0.0
2010-04-16,3.9627450893793603,3.9787978055772886,3.8251496917627144,3.9122931957244873,3.9122931957244873,191773600,0.0,0.0
2010-04-19,3.882482212320229,3.905414858231804,3.763232803503111,3.8939483165740967,3.8939483165740967,109449200,0.0,0.0
2010-04-20,3.921465427297695,3.96274407980666,3.857254141461127,3.9077060222625732,3.9077060222625732,67818800,0.0,0.0
2010-04-21,3.928345702422652,3.9329323174928,3.760938188995415,3.8068034648895264,3.8068034648895264,89590800,0.0,0.0
2010-04-22,3.7448857146436825,3.834322527248562,3.6921409501538163,3.8228564262390137,3.8228564262390137,65693200,0.0,0.0
2010-04-23,3.8113904642258087,3.8205632578872235,3.7036071862289943,3.7701117992401123,3.7701117992401123,75291600,0.0,0.0
2010-04-26,3.7746975968021736,3.8526683033799496,3.767818111600638,3.8068034648895264,3.8068034648895264,49109200,0.0,0.0
2010-04-27,3.7792851347098964,3.8182704975183515,3.687554997926412,3.699021100997925,3.699021100997925,60670400,0.0,0.0
2010-04-28,3.696727875003074,3.7586454380034717,3.630223258849634,3.7059006690979004,3.7059006690979004,67216400,0.0,0.0
2010-04-29,3.717367773451636,3.8228577771117984,3.6623299005323924,3.8182711601257324,3.8182711601257324,98712800,0.0,0.0
2010-04-30,3.772405354481436,3.7792848408278683,3.6004109786585863,3.6027042865753174,3.6027042865753174,106804800,0.0,0.0
2010-05-03,3.621050906137963,3.641690243368379,3.5086814242189397,3.5637195110321045,3.5637195110321045,107897200,0.0,0.0
2010-05-04,3.5086805118308817,3.515560216218068,3.3320997558455128,3.382551431655884,3.382551431655884,131137600,0.0,0.0
2010-05-05,3.313754263250146,3.410071014928721,3.2839419145208826,3.3252205848693848,3.3252205848693848,133084000,0.0,0.0
2010-05-06,3.3022878242471494,3.3710855328151914,2.9904051557610822,3.256422758102417,3.256422758102417,100288800,0.0,0.0
2010-05-07,3.286235212592464,3.286235212592464,3.0867220043512,3.2013847827911377,3.2013847827911377,115371200,0.0,0.0
2010-05-10,3.3940187636592807,3.43529722099504,3.3022883967646424,3.3389806747436523,3.3389806747436523,97915600,0.0,0.0
2010-05-11,3.3068741942069715,3.3687919742206898,3.2770618487552294,3.3022875785827637,3.3022875785827637,82912400,0.0,0.0
2010-05-12,3.325220516067723,3.3848452122925634,3.3045811813205175,3.366499185562134,3.366499185562134,90123600,0.0,0.0
2010-05-13,3.3527396734544634,3.5063878167234006,3.327513940493107,3.359619379043579,3.359619379043579,125200000,0.0,0.0
2010-05-14,3.1325881024324485,3.1417611189769756,2.8895030546515046,2.972060203552246,2.972060203552246,249306800,0.0,0.0
2010-05-17,2.9766457482429893,3.015631112044795,2.8849156091222126,2.9789390563964844,2.9789390563964844,85606000,0.0,0.0
2010-05-18,3.00416517449785,3.0225112033346253,2.8642764312400426,2.8803293704986572,2.8803293704986572,67411200,0.0,0.0
2010-05-19,2.8665699601564443,2.9307810660274076,2.845930621451009,2.926194667816162,2.926194667816162,82652000,0.0,0.0
2010-05-20,2.8413434086036427,2.9261938288527403,2.754199680555466,2.857396125793457,2.857396125793457,112913600,0.0,0.0
2010-05-21,2.7748392420233463,2.9995781760093942,2.7748392420233463,2.91931414604187,2.91931414604187,106960000,0.0,0.0
2010-05-24,2.9101410070659104,2.944539969295249,2.8252905834898794,2.834463596343994,2.834463596343994,66456400,0.0,0.0
2010-05-25,2.7450272105190368,2.923901098859807,2.7175081675975266,2.9101414680480957,2.9101414680480957,96665200,0.0,0.0
2010-05-26,3.0270972992556575,3.0844286883275522,2.9147278291631986,2.923900842666626,2.923900842666626,99502800,0.0,0.0
2010-05-27,2.9972838373052784,3.0958938598632812,2.9904041344087564,3.0958938598632812,3.0958938598632812,71356000,0.0,0.0
2010-05-28,3.0913088441966634,3.0913088441966634,2.967473034506036,3.013338327407837,3.013338327407837,54511600,0.0,0.0
2010-06-01,2.972059085612558,3.0064578300399583,2.8826220439186803,2.884915351867676,2.884915351867676,52749200,0.0,0.0
2010-06-02,2.8895015242525464,2.9216069558030493,2.871155500880302,2.917020559310913,2.917020559310913,64908800,0.0,0.0
2010-06-03,2.857396495847378,2.9193142835282346,2.848223482164958,2.9124345779418945,2.9124345779418945,58636000,0.0,0.0
2010-06-04,2.8275841757860403,2.878035860909197,2.7587864631093537,2.774839401245117,2.774839401245117,67145600,0.0,0.0
2010-06-07,2.786305263361931,2.804651289328119,2.625777426806844,2.6372437477111816,2.6372437477111816,57724800,0.0,0.0
2010-06-08,2.625777485501085,2.625777485501085,2.497355300867135,2.563859701156616,2.563859701156616,96763600,0.0,0.0
2010-06-09,2.577618848235366,2.6464165494683676,2.4927684302386814,2.501941442489624,2.501941442489624,69715200,0.0,0.0
2010-06-10,2.552393273751354,2.614311055518465,2.5455135688220922,2.6028449535369873,2.6028449535369873,61176800,0.0,0.0
2010-06-11,2.5753261185950698,2.673936186454655,2.568446412538002,2.6624698638916016,2.6624698638916016,44210400,0.0,0.0
2010-06-14,2.7014545607806135,2.7060411761514227,2.598258120657852,2.605137825012207,2.605137825012207,37508000,0.0,0.0
2010-06-15,2.6349502762411667,2.7473197329848777,2.630363879385233,2.73356032371521,2.73356032371521,52863200,0.0,0.0
2010-06-16,2.7152137666055003,2.7404394911226286,2.6624687915400926,2.6991610527038574,2.6991610527038574,36648000,0.0,0.0
2010-06-17,2.7931851376615273,2.809237855422196,2.6968683936937587,2.8023581504821777,2.8023581504821777,85906800,0.0,0.0
2010-06-18,2.818410913807756,2.855102965683554,2.79777157995215,2.820704221725464,2.820704221725464,93283200,0.0,0.0
2010-06-21,2.880328083956973,2.8872077870223625,2.7289730856056793,2.7541990280151367,2.7541990280151367,57983600,0.0,0.0
2010-06-22,2.788599307054933,2.8229982788441133,2.6372444435479685,2.6510040760040283,2.6510040760040283,81816400,0.0,0.0
2010-06-23,2.676230251289955,2.70833591980254,2.600552807162124,2.680816650390625,2.680816650390625,61406000,0.0,0.0
2010-06-24,2.664763070232507,2.678522700522326,2.538633964266463,2.547806978225708,2.547806978225708,72502800,0.0,0.0
2010-06-25,2.566152182063001,2.5684454894918267,2.4996477975398834,2.540926456451416,2.540926456451416,50722000,0.0,0.0
2010-06-28,2.5592735195167076,2.582206165729636,2.499648814324631,2.5455141067504883,2.5455141067504883,37200800,0.0,0.0
2010-06-29,2.4904757424373516,2.4927690507464106,2.3872792742507998,2.403331995010376,2.403331995010376,66080800,0.0,0.0
2010-06-30,2.4079178879878227,2.4331436157007427,2.3414134979248047,2.3414134979248047,2.3414134979248047,62307200,0.0,0.0
2010-07-01,2.348293571518929,2.3964519456030935,2.2772027737339493,2.380399227142334,2.380399227142334,73700800,0.0,0.0
2010-07-02,2.3895715251128866,2.394157920999488,2.270322170235753,2.350586175918579,2.350586175918579,73709600,0.0,0.0
2010-07-06,2.34141349088093,2.417090892493875,2.3047214438809385,2.3253607749938965,2.3253607749938965,71202000,0.0,0.0
2010-07-07,2.3345343283790285,2.4514902006509613,2.3299477120889636,2.4377307891845703,2.4377307891845703,60841200,0.0,0.0
2010-07-08,2.4537835757060265,2.4560768839135934,2.3345343920373613,2.364346742630005,2.364346742630005,78327200,0.0,0.0
2010-07-09,2.375812509804694,2.3895721383995663,2.34370707425312,2.3735194206237793,2.3735194206237793,57151600,0.0,0.0
2010-07-12,2.3735196098907925,2.4469037183768347,2.37122630182513,2.4170913696289062,2.4170913696289062,56539600,0.0,0.0
2010-07-13,2.456075719527998,2.5202867879850857,2.44231609550772,2.5042340755462646,2.5042340755462646,72331600,0.0,0.0
2010-07-14,2.6143113393275876,2.632657366931845,2.4927688517739073,2.529460906982422,2.529460906982422,135566400,0.0,0.0
2010-07-15,2.5317533401210177,2.534046647454446,2.4285569158368276,2.458369255065918,2.458369255065918,95308800,0.0,0.0
2010-07-16,2.458368443128294,2.46524814415456,2.2955473941616438,2.304720401763916,2.304720401763916,128860400,0.0,0.0
2010-07-19,2.33682659716992,2.4079175937867117,2.320773883195926,2.398744583129883,2.398744583129883,79844000,0.0,0.0
2010-07-20,2.336826590816128,2.472128661662837,2.3161874809207497,2.458369255065918,2.458369255065918,116098800,0.0,0.0
2010-07-21,2.4813025792527776,2.4835958874244484,2.3551736916375394,2.378106117248535,2.378106117248535,62494000,0.0,0.0
2010-07-22,2.403331739936826,2.4423171022455095,2.3895723289466404,2.4170913696289062,2.4170913696289062,46261200,0.0,0.0
2010-07-23,2.4147971630648453,2.417090470277213,2.3528793992435997,2.375811815261841,2.375811815261841,81760400,0.0,0.0
2010-07-26,2.3689332666137255,2.4285579709771685,2.332241208144505,2.4193849563598633,2.4193849563598633,68354800,0.0,0.0
2010-07-27,2.4262636151003694,2.430850229779696,2.3689322438197333,2.398744583129883,2.398744583129883,68347200,0.0,0.0
2010-07-28,2.359759715222995,2.401038380962189,2.316187960377522,2.3230676651000977,2.3230676651000977,132080800,0.0,0.0
2010-07-29,2.155660157535197,2.201525444092797,2.0799827408978095,2.0937423706054688,2.0937423706054688,266447600,0.0,0.0
2010-07-30,2.077689380612959,2.1441937750074227,2.0455837279494062,2.10750150680542,2.10750150680542,98428800,0.0,0.0
2010-08-02,2.144194725130267,2.1533677415699937,2.096036334146211,2.1052093505859375,2.1052093505859375,91702000,0.0,0.0
2010-08-03,2.089155541561559,2.091448849396105,2.034117465743684,2.0501701831817627,2.0501701831817627,95544400,0.0,0.0
2010-08-04,2.0685163595989415,2.1441937660523793,2.0593431285603523,2.1373138427734375,2.1373138427734375,85549600,0.0,0.0
2010-08-05,2.1441937171683843,2.1694194458438045,2.105208360950642,2.164832830429077,2.164832830429077,80050400,0.0,0.0
2010-08-06,2.1556597497794834,2.212991128430021,2.1373137261074593,2.190058708190918,2.190058708190918,73990400,0.0,0.0
2010-08-09,2.2129916941025,2.215285002323169,2.157953609017903,2.2106986045837402,2.2106986045837402,46645600,0.0,0.0
2010-08-10,2.174006088952153,2.178592704886714,2.1097949967814933,2.1189680099487305,2.1189680099487305,77256000,0.0,0.0
2010-08-11,2.0753966535785886,2.0753966535785886,2.029531578869511,2.0364112854003906,2.0364112854003906,79614800,0.0,0.0
2010-08-12,1.9997190338525637,2.1006221885355427,1.983666095217478,2.0547571182250977,2.0547571182250977,134358400,0.0,0.0
2010-08-13,2.1212616209375277,2.1831796326877595,2.11667500434777,2.153367280960083,2.153367280960083,179739200,0.0,0.0
2010-08-16,2.123554057034807,2.167125803231901,2.0708090814258764,2.098328113555908,2.098328113555908,81400800,0.0,0.0
2010-08-17,2.118967655298353,2.1648327134581304,2.098328324450991,2.125847578048706,2.125847578048706,48122400,0.0,0.0
2010-08-18,2.1189678180999896,2.155659867446885,2.105208408945837,2.1373138427734375,2.1373138427734375,35292000,0.0,0.0
2010-08-19,2.160247039894276,2.2726165246643157,2.1487807168417996,2.2657368183135986,2.2657368183135986,161510000,0.0,0.0
2010-08-20,2.2496837085652994,2.3414138397323123,2.2473904006106533,2.2863757610321045,2.2863757610321045,130530800,0.0,0.0
2010-08-23,2.2932556383325036,2.350587029290816,2.2450972611794446,2.25197696685791,2.25197696685791,74862000,0.0,0.0
